names	logFC	AveExpr	t	P.Value	adj.P.Val	B
VEGFA	0.184176381642477	8.45377159340659	1.26421364725885	0.209371914362856	0.29763840591202	-6.68087583242634
DENND1B	-0.128841893719821	4.48828824175824	-1.26406552659124	0.209424830523535	0.297695637248491	-6.68106128041115
RP1-149C7.1	-0.0342146956521865	3.02739065934066	-1.26363781419503	0.209577686188451	0.297878541258318	-6.68159666120095
TEX40	-0.0702032946860047	4.60741417582418	-1.26363461223281	0.209578830813888	0.297878541258318	-6.68160066853606
PRMT8	-0.118970007246389	4.18213664835165	-1.26358740881178	0.209595705449625	0.297884524271871	-6.68165974365023
NCOR2	0.0506574927536043	4.88310241758242	1.26329566651407	0.209700021883394	0.29801477430196	-6.68202481205828
PRDM14	0.0739663913043289	5.0061056043956	1.26312074717382	0.209762584997699	0.298083805434592	-6.68224365635686
C2orf76	0.145461932367121	6.56150131868132	1.26308899463766	0.209773943348358	0.298083805434592	-6.68228337930937
LIMS3-LOC440895 /// LOC100288570 /// LOC100507334 /// LOC440895	0.137894842995156	4.02057230769231	1.2627975421955	0.209878221332612	0.298213965187159	-6.68264794613607
UQCR10	-0.0966103140096841	8.94720846153846	-1.2626511530286	0.209930611907456	0.298270387342236	-6.68283102815559
ZZEF1	0.0693530386473258	5.0133778021978	1.26235729829364	0.210035807331614	0.298401823523984	-6.68319847653926
AIPL1	0.0478185531400834	4.33151357142857	1.26187510085897	0.210208510543906	0.298614184467456	-6.68380125765727
CLN3	-0.107796495169113	7.61521324175824	-1.2618414043965	0.210220583129673	0.298614184467456	-6.68384337232124
LINC00930	-0.0527705555555706	3.82424032967033	-1.26183362553458	0.210223370170584	0.298614184467456	-6.68385309437907
LOC100996404	-0.0382345990338271	3.20739417582418	-1.26154009850484	0.210328556042258	0.298745554569352	-6.68421990353436
LA16c-380H5.5	-0.0870401256038802	4.60944747252747	-1.261244266902	0.210434606927381	0.298878137375121	-6.6845895092475
RHOB	-0.0593179033816549	4.76735868131868	-1.26120220522008	0.210449688558752	0.298881509262837	-6.68464205342175
LOC100506489	0.0291942705313901	3.2150510989011	1.26104394545032	0.210506441284875	0.298944058629409	-6.68483973907863
RP11-1017G21.4	-0.0365947681159522	3.04063087912088	-1.26097712205271	0.210530407861045	0.298960043041223	-6.68492320241817
BC063675 /// CTD-3138B18.5	0.0668123236714795	4.69411637362637	1.26091189117823	0.21055380520568	0.298975217244481	-6.68500467255501
RP11-102L12.2	-0.0295258550724737	3.20235417582418	-1.2607635405593	0.210607023486539	0.299032731204552	-6.68518993998985
PCDH15	-0.0300321521739262	3.07576291208791	-1.26011501067782	0.210839788783525	0.29934515466549	-6.68599960834396
LRP6	0.102109787439593	5.56548571428571	1.26001700385492	0.210874981075355	0.299377048040824	-6.68612193166602
NEURL1	0.0482963937197898	4.87221445054945	1.2597736157682	0.210962395554033	0.299483072394426	-6.686425667096
MCPH1	-0.0760031545893858	4.49391593406593	-1.259420382588	0.211089309024972	0.299645153495525	-6.68686638258367
UBALD1	-0.0546548550724761	4.7063856043956	-1.25924901339067	0.211150900635369	0.299714495047911	-6.68708015035816
LANCL3	-0.0589418647343125	3.28928098901099	-1.25879884957109	0.211312756432321	0.299926137908889	-6.68764155570875
SDS	0.140440683574862	5.38953554945055	1.25864811076633	0.211366974741001	0.299984989494832	-6.68782950077308
RP1-6P5.2	-0.0358125990338261	3.21461648351648	-1.25848640934058	0.211425147492244	0.30004944602773	-6.68803109015262
FKBP1A /// LOC101929368	0.14589607971012	8.60087	1.25823615231548	0.211515201677608	0.300159137411448	-6.68834303040958
ARFIP2	0.0931925265700073	8.63496208791209	1.258041323128	0.21158532984478	0.300240540449425	-6.68858583952243
LOC285638	0.0505120386473292	4.15020978021978	1.25790913944219	0.211632918682783	0.30028995218503	-6.68875055496077
RP11-1081M5.2	0.0425382850241443	3.62944175824176	1.25781647386386	0.211666284880329	0.300319178402928	-6.6888660165157
KRT85	0.0568063816425002	3.98856175824176	1.25768909657429	0.211712156069937	0.300366142524123	-6.68902471554672
PPRC1	0.150283323671474	7.67785450549451	1.25745310335267	0.211797161397115	0.300468619100075	-6.68931869786159
DEFB121	0.0390026908212429	3.45547186813187	1.25707347189336	0.211933958169539	0.300644553446777	-6.68979150191168
GCM1	0.0436678067632736	3.51328472527473	1.25645744118535	0.212156077367154	0.300941495668262	-6.69055843103095
C11orf30	0.0484947415458796	4.62489571428571	1.25603911645791	0.212307008117353	0.301137427989395	-6.69107901854223
NOXA1	-0.0875058067633052	6.38334340659341	-1.2553777992965	0.212545770889011	0.301457910589732	-6.69190165831508
LOC100996758 /// NPY4R	0.0580353236714823	4.00039164835165	1.25525258260671	0.212591001466793	0.301503880517304	-6.6920573734144
KIF27	-0.0400892801932486	3.33438197802198	-1.25517927142187	0.212617486098253	0.301521249655907	-6.69214853367815
RP11-333I13.1	0.0412710386473294	3.47805450549451	1.25514771215797	0.212628888043914	0.301521249655907	-6.69218777509455
LOC101928739	-0.0343785845410753	3.0121867032967	-1.25504704518499	0.212665260692476	0.301554647102371	-6.69231294004211
